N,1,2,3,4,5,6,7,8
35,1.1117824773413898,1.2145015105740182,1.7250755287009063,0.4652567975830816,2.5679758308157097,2.9818731117824777,2.580060422960725,2.5709969788519635
36,0.9797101449275363,1.2724637681159419,1.8956521739130434,0.6347826086956522,2.56231884057971,2.8579710144927537,2.533333333333333,2.4898550724637682
37,0.9823529411764705,1.4058823529411764,1.6852941176470588,1.0588235294117647,2.4235294117647057,2.6470588235294117,2.5823529411764703,2.467647058823529
38,0.9038961038961039,1.1454545454545455,1.387012987012987,0.774025974025974,2.174025974025974,2.623376623376623,2.309090909090909,2.3324675324675326
39,1.0952380952380951,0.9867724867724866,1.3386243386243386,1.1772486772486772,2.481481481481481,2.764550264550264,2.4074074074074074,2.386243386243386
40,1.1247002398081534,1.0191846522781773,1.369304556354916,0.6738609112709832,2.196642685851319,2.5779376498800963,2.1726618705035974,2.167865707434053
41,1.2356979405034325,1.1647597254004578,1.473684210526316,1.2219679633867278,2.1624713958810067,2.3203661327231124,2.0869565217391304,2.1189931350114417
42,1.3325842696629213,1.3887640449438203,1.689887640449438,0.9730337078651686,2.0764044943820226,2.258426966292135,2.1303370786516855,2.065168539325843
43,1.422907488986784,1.5044052863436124,0.8612334801762115,0.6409691629955947,1.973568281938326,2.4162995594713657,2.0594713656387666,2.037444933920705
44,1.5145833333333336,1.3854166666666667,0.7250000000000001,0.6062500000000001,2.1041666666666665,2.2270833333333337,2.002083333333333,1.9833333333333336
45,1.249034749034749,1.2664092664092663,0.5733590733590733,1.2007722007722008,1.9710424710424708,2.2104247104247103,1.8976833976833976,1.8494208494208493
46,1.2261682242990655,1.0897196261682243,0.5644859813084112,0.7009345794392524,1.9046728971962619,2.0261682242990657,1.8373831775700935,1.841121495327103
47,1.2967625899280575,0.8489208633093525,0.5305755395683452,1.079136690647482,1.775179856115108,2.0593525179856114,1.7985611510791366,1.8884892086330936
48,1.2185886402753872,0.7573149741824441,0.7194492254733218,1.0068846815834767,1.7641996557659207,1.89328743545611,1.7538726333907058,1.8055077452667814
49,1.0145867098865478,0.7374392220421394,0.9935170178282009,0.839546191247974,1.8427876823338734,1.8946515397082655,1.6612641815235007,1.7649918962722853
50,0.9330143540669856,0.7958532695374801,1.1084529505582137,0.6666666666666666,1.7575757575757576,1.9505582137161086,1.6842105263157894,1.7384370015948964
51,0.7925117004680187,0.8205928237129485,1.1887675507020279,0.7145085803432136,1.8315132605304214,1.8455538221528862,1.6146645865834635,1.6380655226209049
52,0.8233532934131736,0.9101796407185629,0.7889221556886227,0.9775449101796407,1.6347305389221556,1.7829341317365268,1.6167664670658684,1.6032934131736527
53,0.9882352941176471,0.9691176470588234,0.8529411764705882,0.5705882352941176,1.7088235294117646,1.826470588235294,1.625,1.5779411764705882
54,1.0804911323328785,0.8622100954979536,0.6957708049113234,0.7012278308321964,1.6384720327421556,1.830832196452933,1.5388813096862208,1.5184174624829467
55,1.0413333333333332,0.8346666666666666,0.62,0.6613333333333333,1.6013333333333333,1.6986666666666665,1.504,1.5079999999999998
56,1.0265486725663717,0.7357774968394437,0.7471554993678887,1.0556257901390644,1.4993678887484196,1.7104930467762327,1.4879898862199747,1.615676359039191
57,0.938949938949939,0.7777777777777778,0.9413919413919415,1.0293040293040294,1.6214896214896215,1.6153846153846154,1.431013431013431,1.4163614163614164
58,0.9130925507900677,0.7742663656884876,1.0654627539503385,0.8352144469525958,1.5485327313769752,1.5688487584650113,1.3814898419864559,1.353273137697517
59,0.9829545454545455,0.8568181818181818,0.8068181818181819,0.7556818181818181,1.496590909090909,1.5545454545454545,1.4045454545454545,1.4022727272727273
60,1.0475161987041037,0.8844492440604751,0.7872570194384448,0.5302375809935205,1.4362850971922245,1.4730021598272138,1.3898488120950323,1.386609071274298
61,1.055496264674493,0.927427961579509,0.6520811099252934,0.6819637139807897,1.5848452508004267,1.533617929562433,1.3938100320170759,1.3287086446104588
62,1.0020222446916078,0.8048533872598584,0.6784630940343782,0.9059656218402427,1.4711830131445907,1.5925176946410518,1.3306370070778566,1.333670374115268
63,0.9607072691552062,0.8015717092337918,1.0108055009823183,1.012770137524558,1.3447937131630647,1.4282907662082516,1.2829076620825148,1.2593320235756384
64,0.9437269372693727,0.8376383763837638,0.9345018450184502,1.0747232472324724,1.4123616236162362,1.4723247232472325,1.2287822878228782,1.3210332103321034
65,0.9728260869565218,0.9483695652173914,0.8378623188405798,0.5561594202898551,1.4121376811594202,1.4655797101449277,1.2373188405797102,1.2608695652173914
66,1.0265183917878529,0.9016253207869974,0.7690333618477332,0.7707442258340462,1.3532934131736527,1.3558597091531224,1.1967493584260052,1.270316509837468
67,0.9293433083956776,0.7614297589359933,0.6924355777223609,0.7157107231920199,1.3341645885286784,1.4289276807980051,1.2344139650872819,1.28428927680798
68,0.9302507836990596,0.8432601880877743,0.8510971786833856,0.7366771159874608,1.3095611285266457,1.2962382445141067,1.1434169278996864,1.2037617554858933
69,0.9914263445050663,0.8456742010911925,0.9446609508963367,1.1247077162899455,1.2782540919719407,1.3499610288386594,1.146531566640686,1.1699142634450508
70,1.0275707898658717,0.834575260804769,0.7995529061102832,0.6892697466467959,1.2690014903129656,1.325633383010432,1.1304023845007451,1.1609538002980626
71,0.9569970845481048,0.8505830903790087,0.7048104956268221,0.8877551020408163,1.3272594752186586,1.293731778425656,1.1588921282798832,1.1049562682215743
72,0.9375876577840113,0.8611500701262274,0.7510518934081347,0.6928471248246845,1.282608695652174,1.283309957924264,1.1297335203366061,1.1044880785413747
73,1.0006430868167202,0.8057877813504822,0.8257234726688103,0.7954983922829582,1.2289389067524115,1.1710610932475882,1.0308681672025721,0.9967845659163986
74,0.9564381806534272,0.8500960922485586,0.7969250480461243,0.7680973734785395,1.194106342088405,1.1588725176169123,1.0679051889814222,1.0672645739910316
75,0.9291925465838509,0.846583850931677,0.6167701863354036,0.7658385093167701,1.1906832298136645,1.2248447204968944,1.0590062111801242,1.024223602484472
76,1.0442739079102714,0.8364817001180638,0.7733175914994097,0.7756788665879575,1.177685950413223,1.1953955135773318,1.0484061393152304,0.9817001180637545
77,0.9545454545454545,0.7625,0.790340909090909,0.6789772727272727,1.1414772727272726,1.1335227272727273,0.9965909090909092,0.9823863636363637
78,0.937055281882868,0.8286808976464148,0.7175697865353038,0.9168035030103996,1.1669403393541324,1.1587301587301588,1.0328407224958949,0.9688013136288998
79,1.097534833869239,0.7792068595927117,0.6495176848874599,0.9517684887459809,1.217577706323687,1.0953912111468382,1.0235798499464095,0.9281886387995714
80,0.9777547853078117,0.7625452664252458,0.8779099844800828,0.5695809622348681,1.1758923952405587,1.1769270563890326,0.9544749094671495,0.9363683393688567
81,1.0511022044088174,0.81563126252505,0.7294589178356713,0.658817635270541,1.1598196392785571,1.0816633266533067,0.9498997995991983,0.9013026052104207
82,1.005671077504726,0.775047258979206,0.6734404536862003,1.0964083175803403,1.353024574669187,1.1275992438563327,0.9012287334593573,0.9248582230623817
83,0.9667274384685505,0.7324521422060164,0.8062898814949863,0.6089334548769371,1.1973564266180492,1.0364630811303555,0.8582497721057429,0.8714676390154967
84,1.0833700926334362,0.788266431407146,0.7754741949713277,0.7644464049404499,1.1588001764446405,1.0419056021173356,0.8570798411998235,0.8734009704455227
85,0.9609777015437393,0.7615780445969126,0.6582332761578044,0.9249571183533448,1.140222984562607,1.0120068610634647,0.8512006861063466,0.8443396226415094
86,1.034021871202916,0.7152693398136897,0.8355609558525718,0.6828675577156743,1.0773592547590116,1.048602673147023,0.8363710004050222,0.7837181044957472
87,0.9414788453934362,0.7603795966785291,0.6508501383946224,0.8145512060102807,1.003163305654409,0.9707394226967181,0.8620007908264137,0.7781731909845789
