N,plain,1,2,3,4,5,6,7,8
81,173.54545454545453,190.72727272727272,148.0,132.36363636363637,119.54545454545455,210.45454545454547,196.27272727272728,172.36363636363637,163.54545454545453
82,182.45454545454547,193.45454545454547,149.0909090909091,129.54545454545453,210.9090909090909,260.27272727272725,216.9090909090909,173.36363636363637,177.9090909090909
83,188.27272727272728,192.8181818181818,146.0909090909091,160.8181818181818,121.45454545454545,238.8181818181818,206.72727272727272,171.1818181818182,173.8181818181818
84,203.0909090909091,223.27272727272728,162.45454545454547,159.8181818181818,157.54545454545453,238.8181818181818,214.72727272727272,176.63636363636363,180.0
85,206.72727272727272,203.72727272727272,161.45454545454547,139.54545454545453,196.0909090909091,241.72727272727272,214.54545454545453,180.45454545454547,179.0
86,229.8181818181818,232.0909090909091,160.54545454545453,187.54545454545453,153.27272727272728,241.8181818181818,235.36363636363637,187.72727272727272,175.9090909090909
87,222.36363636363637,216.45454545454547,174.8181818181818,149.63636363636363,187.27272727272728,230.63636363636363,223.1818181818182,198.1818181818182,178.9090909090909
88,232.0909090909091,250.72727272727272,174.0,159.8181818181818,179.72727272727272,234.9090909090909,228.9090909090909,192.45454545454547,194.0909090909091
89,223.72727272727272,234.0,187.45454545454547,174.36363636363637,149.1818181818182,258.90909090909093,238.36363636363637,193.63636363636363,184.72727272727272
90,232.45454545454547,253.9090909090909,192.1818181818182,170.54545454545453,206.63636363636363,257.90909090909093,242.9090909090909,198.36363636363637,182.0909090909091
91,242.27272727272728,260.45454545454544,191.45454545454547,183.36363636363637,165.36363636363637,254.9090909090909,254.0909090909091,199.0909090909091,193.0
92,255.0909090909091,266.0,208.27272727272728,208.45454545454547,235.1818181818182,251.45454545454547,252.72727272727272,205.0909090909091,190.0909090909091
93,254.27272727272728,286.45454545454544,200.54545454545453,187.8181818181818,184.72727272727272,255.36363636363637,264.3636363636364,208.63636363636363,194.54545454545453
94,263.54545454545456,274.90909090909093,220.0909090909091,209.54545454545453,242.8181818181818,267.27272727272725,266.8181818181818,214.8181818181818,194.1818181818182
95,267.1818181818182,294.6363636363636,208.8181818181818,196.0,156.27272727272728,264.09090909090907,250.72727272727272,218.8181818181818,200.0909090909091
96,275.09090909090907,315.45454545454544,233.9090909090909,217.9090909090909,259.09090909090907,284.8181818181818,272.45454545454544,219.8181818181818,205.1818181818182
97,284.09090909090907,300.1818181818182,226.8181818181818,218.27272727272728,192.9090909090909,284.90909090909093,267.09090909090907,224.36363636363637,208.72727272727272
98,295.3636363636364,321.27272727272725,246.36363636363637,248.0,235.63636363636363,299.8181818181818,284.8181818181818,231.36363636363637,210.72727272727272
99,306.1818181818182,345.45454545454544,239.27272727272728,222.27272727272728,223.0909090909091,292.6363636363636,286.90909090909093,228.8181818181818,215.54545454545453
100,316.3636363636364,348.3636363636364,252.0,230.63636363636363,237.63636363636363,295.54545454545456,291.09090909090907,240.54545454545453,214.45454545454547
