N,plain,1,2,3,4,5,6,7,8
65,100.36363636363636,1012.8823529411765,835.3529411764706,901.0,932.7058823529412,1081.4117647058824,1141.1764705882354,1210.0,1238.2941176470588
66,106.27272727272727,1012.0,864.0588235294117,916.2352941176471,1003.4117647058823,1136.235294117647,1167.764705882353,1262.8235294117649,1268.6470588235295
67,109.36363636363636,1047.2941176470588,874.2352941176471,935.6470588235294,958.6470588235294,1149.3529411764703,1208.1176470588234,1258.764705882353,1292.7647058823527
68,116.0,1056.5294117647059,906.7058823529412,946.0,994.6470588235294,1172.4117647058824,1229.1764705882354,1290.4117647058824,1348.0588235294117
69,116.63636363636364,1126.7058823529412,924.5882352941177,985.5882352941177,1040.0,1194.3529411764705,1242.8235294117646,1312.0,1361.8235294117646
70,122.0,1109.8235294117646,944.2941176470588,1007.0588235294117,1076.5294117647059,1234.8235294117646,1297.1176470588234,1354.4705882352941,1397.4117647058824
71,124.72727272727273,1219.8235294117646,956.7058823529412,999.7058823529412,1072.1764705882354,1245.8235294117646,1308.4117647058824,1365.8823529411766,1451.2941176470588
72,129.63636363636363,1158.1764705882354,982.5882352941177,1040.7058823529412,1097.9411764705883,1289.1176470588234,1361.0,1428.235294117647,1529.5882352941176
73,141.36363636363637,1167.235294117647,991.9411764705883,1071.1176470588234,1105.8235294117646,1288.2941176470588,1388.8823529411766,1446.2941176470588,1537.6470588235295
74,141.9090909090909,1183.294117647059,1025.0,1111.1176470588234,1151.8235294117646,1343.235294117647,1424.6470588235295,1479.7058823529412,1567.2941176470588
75,146.36363636363637,1246.4705882352941,1035.4117647058824,1127.8235294117646,1191.3529411764705,1391.5882352941176,1437.1176470588234,1519.0588235294117,1611.1176470588234
76,154.0,1269.5294117647059,1069.1176470588234,1150.764705882353,1209.6470588235295,1405.8823529411766,1452.6470588235295,1554.0,1668.3529411764705
77,160.0,1328.4705882352941,1102.0000000000005,1168.8823529411766,1195.2941176470588,1431.9411764705883,1535.0588235294117,1584.1176470588234,1688.4705882352941
78,166.0909090909091,1308.5882352941178,1115.5882352941176,1181.3529411764703,1265.4705882352941,1494.764705882353,1587.235294117647,1623.5882352941176,1719.8235294117646
79,169.63636363636363,1348.235294117647,1134.1176470588234,1194.8235294117646,1263.0588235294117,1501.8235294117646,1605.8823529411766,1638.0588235294117,1730.0
80,175.72727272727272,1314.0,1187.3529411764705,1227.9411764705883,1306.0588235294117,1523.9411764705883,1629.2941176470588,1729.8235294117646,1799.2941176470588
81,181.45454545454547,1326.5882352941176,1167.6470588235295,1249.6470588235295,1312.8823529411766,1533.4117647058824,1650.235294117647,1736.4705882352941,1778.4705882352941
82,192.36363636363637,1439.3529411764705,1208.2352941176473,1292.6470588235295,1356.764705882353,1617.8235294117646,1670.1764705882354,1799.1764705882354,1878.2941176470588
83,199.45454545454547,1461.9411764705883,1227.235294117647,1298.4705882352941,1367.0,1671.8823529411766,1732.7058823529412,1782.8235294117646,1865.1764705882354
84,206.0909090909091,1477.0,1237.3529411764705,1335.235294117647,1419.0588235294117,1692.1764705882354,1744.6470588235295,1835.5882352941176,1901.9411764705883
85,212.0,1486.3529411764705,1258.9411764705883,1356.0,1432.8823529411766,1696.0,1781.235294117647,1863.8235294117646,1938.5294117647059
86,224.45454545454547,1532.235294117647,1309.3529411764705,1393.764705882353,1438.1176470588234,1730.2941176470588,1854.2941176470588,1913.6470588235295,1963.8235294117646
87,229.9090909090909,1568.8823529411766,1318.1176470588234,1405.4117647058824,1459.5294117647059,1766.235294117647,1866.764705882353,1932.1764705882354,2053.529411764706
88,230.0909090909091,1558.8823529411766,1341.4705882352941,1467.764705882353,1506.3529411764705,1775.4117647058824,1920.5882352941176,1999.1764705882354,2113.9411764705883
89,241.45454545454547,1536.1176470588234,1346.1176470588234,1470.6470588235295,1519.5294117647059,1783.5882352941176,1960.235294117647,2002.4117647058824,2153.8823529411766
90,244.8181818181818,1579.235294117647,1401.0,1519.235294117647,1585.2941176470588,1853.0588235294117,2009.0588235294117,2042.8823529411766,2142.5882352941176
91,259.3636363636364,1577.1764705882354,1423.235294117647,1530.8235294117646,1568.5882352941176,1865.4705882352941,2032.8823529411766,2110.2352941176464,2192.4117647058824
92,261.45454545454544,1673.6470588235295,1454.1176470588234,1580.3529411764705,1630.8823529411766,1922.8823529411766,2066.6470588235293,2119.0,2194.176470588235
93,268.09090909090907,1638.4705882352941,1496.4705882352941,1584.8823529411766,1648.4705882352941,1951.1764705882354,2141.9411764705883,2165.1176470588234,2209.823529411765
94,275.45454545454544,1716.1176470588234,1529.1764705882354,1639.2941176470588,1676.0588235294117,2019.9411764705883,2220.470588235294,2209.117647058823,2309.705882352941
95,285.09090909090907,1790.9411764705883,1559.3529411764705,1651.3529411764705,1704.4705882352941,1987.4117647058824,2234.176470588235,2230.058823529412,2274.9411764705883
96,289.6363636363636,1789.8823529411766,1597.1764705882354,1685.1176470588234,1748.5882352941176,2035.764705882353,2253.9411764705883,2267.705882352941,2386.235294117647
97,299.27272727272725,1766.3529411764705,1579.3529411764705,1849.7058823529412,1756.8823529411766,2143.823529411764,2250.529411764705,2318.235294117647,2432.294117647059
98,308.72727272727275,1772.2941176470588,1639.5294117647059,1843.1764705882354,1795.1176470588234,2135.5882352941176,2288.1176470588225,2391.294117647059,2574.764705882353
99,315.27272727272725,1807.8823529411766,1648.0,1841.0,1855.8823529411766,2138.176470588235,2333.0,2453.529411764706,2551.5882352941176
100,329.3636363636364,1907.6470588235295,1734.2941176470588,1853.3529411764705,1909.4705882352941,2235.588235294117,2359.411764705883,2497.176470588235,2586.0588235294117
