POOL TYPE,MATRIX SORT,MATRIX TYPE,#,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
dynamic,RC,vector,1,97,51,72,72,81,90,115,134,121,146,201,180,177,212,212,186,226,247,247,257,284,265,280,332,360,333,373,370,372,365,430,464,499,474,532,490,583,575,613,621,621,615,608,662,621,737,766,741,741,900,848,855,890,909,933,964,991,1025,964,1010,1048,1092,1122,1143,1192,1111,1219,1169,1301,1527,1312,1420,1387,1434,1537,1476,1633,1550,1584,1549,1564,1622,1630,1736,1738,1811,1835,1883,1867,1861,1985,1999,2183,2090,2139,2238,2176,2329,2364
dynamic,RC,vector,2,105,47,60,78,101,110,136,121,128,138,173,172,158,189,193,216,238,235,270,265,286,282,324,293,340,358,334,376,409,418,419,403,482,427,488,481,524,618,633,545,628,604,591,657,664,639,746,705,759,808,766,802,885,911,911,953,917,966,1037,978,1072,1068,1054,1097,1131,1164,1212,1236,1204,1236,1284,1289,1438,1397,1539,1549,1531,1593,1668,1571,1717,1636,1723,1789,1746,1807,1762,2085,1941,1929,1905,2203,2152,2151,2150,2137,2296,2346,2254
dynamic,RC,vector,3,92,50,62,89,88,130,138,131,147,184,244,178,176,199,187,225,234,214,247,275,251,269,268,285,360,312,385,337,360,370,428,397,422,487,518,495,551,548,578,605,647,558,660,683,689,709,728,708,787,733,795,873,845,913,893,906,984,1013,988,1021,1039,1017,1098,1119,1092,1171,1178,1227,1196,1305,1216,1294,1309,1365,1567,1625,1568,1529,1634,1588,1665,1646,1690,1713,1821,1722,1847,1823,1838,1962,2050,2099,2127,2213,2194,2156,2207,2296,2276
dynamic,RC,vector,4,101,36,59,72,104,119,117,125,122,139,166,162,189,178,209,186,204,217,261,277,335,365,373,341,361,322,364,368,415,394,429,470,431,448,465,500,537,569,569,599,590,587,661,647,711,657,763,688,710,760,834,837,838,816,977,962,902,1044,1012,988,1036,1128,1102,1072,1169,1366,1280,1278,1261,1269,1314,1356,1417,1513,1455,1517,1480,1549,1667,1665,1686,1625,1619,1689,1695,1692,1747,1850,1940,1948,1992,1913,2120,1995,2136,2145,2143,2360,2466
dynamic,RC,vector,5,78,64,67,93,75,98,128,105,121,151,196,196,162,180,184,234,220,234,246,247,288,273,292,328,327,328,380,383,390,367,443,432,469,420,451,508,561,553,531,702,685,710,821,768,765,867,792,886,878,787,818,839,811,855,923,928,897,947,939,929,999,1079,1222,1138,1182,1094,1144,1178,1192,1189,1249,1308,1384,1394,1407,1457,1483,1531,1492,1495,1564,1573,1573,1712,2154,1865,1907,1871,1852,2040,1992,2119,2087,2299,2231,2271,2301,2114,2286
dynamic,RC,vector,6,88,52,77,80,73,124,114,123,154,141,192,165,202,187,195,198,195,254,219,242,245,265,298,314,323,338,323,351,375,423,458,436,443,440,506,534,527,515,546,597,556,595,617,702,671,706,719,727,760,793,749,820,795,831,870,845,928,972,967,926,998,1030,1054,1098,1131,1240,1242,1309,1336,1277,1287,1411,1431,1482,1584,1412,1515,1515,1505,1569,1626,1520,1679,1916,1752,1778,1727,1772,1796,1931,1949,1890,1939,2096,2110,2034,2183,2078,2172
dynamic,RC,vector,7,86,40,52,57,67,79,103,100,143,124,148,164,156,178,191,180,207,182,199,216,245,248,251,299,293,302,341,331,377,374,371,391,427,451,415,431,458,466,500,541,535,554,575,610,621,593,697,669,720,689,733,764,796,746,746,781,863,906,905,933,884,967,997,988,1021,1057,1064,1082,1104,1169,1149,1173,1244,1313,1228,1316,1343,1361,1457,1407,1457,1510,1531,1599,1619,1570,1669,1824,1701,1659,1721,1746,1884,1963,2020,2068,2073,1983,2140
dynamic,RC,vector,8,98,43,63,71,113,81,82,122,113,120,195,151,154,170,177,175,208,217,211,241,266,232,265,255,287,332,348,365,368,371,384,410,452,564,511,479,515,482,508,505,528,561,560,623,670,614,651,678,644,712,752,738,707,772,810,815,864,821,876,969,905,971,996,1018,961,1073,1080,1116,1178,1202,1206,1133,1259,1219,1282,1319,1362,1451,1507,1518,1455,1599,1573,1622,1741,1532,1680,1761,1696,1839,1919,1940,1807,1810,2012,2011,2057,2066,2033
dynamic,RC,vector,9,86,43,56,64,68,99,90,137,127,110,142,162,147,189,169,176,191,197,217,210,250,277,259,293,291,300,297,329,365,377,375,374,428,416,471,412,503,446,522,562,525,548,565,575,682,593,661,628,689,739,728,742,777,809,804,840,831,931,967,981,924,969,961,1079,1029,1090,1133,1115,1189,1156,1197,1259,1257,1336,1384,1307,1616,1409,1478,1437,1477,1515,1564,1584,1615,1642,1780,1884,1852,1953,1971,2013,1973,2038,2121,2041,2194,2333,2419
dynamic,RC,vector,10,101,50,66,79,91,113,128,105,116,145,203,169,197,196,196,208,250,248,289,246,281,306,337,333,323,369,375,445,423,383,461,410,432,481,541,478,483,486,597,560,629,570,594,659,615,734,721,735,808,750,773,894,890,881,856,887,988,991,990,1018,1086,1101,1113,1091,1253,1102,1212,1158,1250,1284,1339,1379,1367,1457,1389,1379,1492,1483,1578,1519,1615,1785,1828,1818,1842,1755,2015,1918,1889,1928,2006,1916,2171,2158,2116,2145,2197,2282,2328
dynamic,RC,vector,11,111,70,59,67,81,93,94,126,160,207,150,172,201,201,202,211,220,228,261,267,282,270,309,331,308,341,385,347,377,357,444,404,466,460,504,473,552,582,516,605,603,600,668,654,688,665,699,671,771,818,813,819,831,825,855,921,954,976,987,969,1063,1073,1145,1143,1127,1199,1235,1205,1301,1274,1304,1300,1378,1412,1379,1470,1437,1445,1583,1573,1673,1727,1682,1782,1813,1896,1910,1935,1930,1909,1906,1996,1972,1990,2060,2061,2249,2341,2370
dynamic,RC,vector,12,76,63,53,66,77,89,127,119,126,130,175,143,196,211,180,209,227,214,251,248,244,262,292,317,321,353,418,370,403,403,383,455,475,458,532,482,490,499,511,541,560,547,634,606,653,693,872,686,787,772,801,810,775,821,839,896,929,966,1003,967,995,1088,1145,1110,1206,1190,1309,1269,1265,1318,1411,1362,1426,1439,1407,1401,1457,1473,1548,1627,1676,1653,1786,1739,1871,1889,1848,1920,1832,1830,1961,1910,2068,2002,2161,2072,2105,2194,2263
dynamic,RC,vector,13,96,51,78,61,83,133,119,134,155,174,163,197,168,275,183,191,239,224,249,234,281,277,279,323,308,313,353,355,412,351,400,462,403,483,467,484,519,546,520,536,579,586,623,672,657,657,694,741,769,786,761,774,840,789,907,906,946,970,1096,1061,1085,1116,1079,1195,1194,1228,1212,1229,1238,1332,1253,1322,1309,1443,1642,1389,1470,1544,1769,1561,1636,1620,1640,1737,1799,1740,1839,1766,1978,1983,1987,2127,2135,2139,2177,2200,2309,2199,2368
dynamic,RC,vector,14,36,104,72,74,76,97,90,102,132,152,203,171,254,253,193,189,230,215,272,282,354,259,314,300,343,327,366,378,359,379,429,428,483,478,486,473,497,580,567,607,587,618,671,654,688,758,696,710,715,770,799,798,794,836,837,901,908,904,976,960,1052,1003,1064,1121,1155,1096,1216,1237,1176,1180,1308,1345,1481,1396,1513,2078,1779,1509,1580,1581,1707,1637,1825,1723,1865,1889,1791,1820,1820,1898,2079,1938,2090,2075,2100,2118,2244,2223,2269
dynamic,RC,vector,15,137,62,57,75,88,166,222,235,184,166,149,178,189,175,178,197,223,219,275,251,274,279,275,290,323,325,316,412,415,415,426,417,415,471,474,464,567,554,570,601,565,619,629,686,637,708,718,755,717,793,804,863,882,913,935,904,992,1003,1028,1048,992,1122,1158,1063,1144,1175,1200,1153,1286,1203,1332,1391,1410,1391,1360,1367,1426,1506,1542,1390,1411,1466,1545,1472,1593,1565,1530,1674,1652,1741,1841,1827,1892,1958,2043,1998,2087,1976,2082
dynamic,RC,vector,16,101,112,56,76,84,160,167,168,275,179,124,155,147,155,192,187,204,192,234,247,245,284,250,312,305,281,323,305,363,349,356,386,417,452,432,416,436,493,518,511,517,507,546,720,584,765,684,641,710,671,751,772,787,788,780,818,877,843,876,886,908,916,966,1034,1038,1069,1026,1069,1135,1182,1124,1232,1257,1202,1347,1287,1363,1337,1380,1407,1463,1517,1600,1538,1628,1586,1668,1674,1793,1817,1754,1751,1831,1849,1867,1907,1964,1961,2091
