N,plain,1,2,3,4,5,6,7,8
55,64.27272727272727,238.1764705882353,315.6470588235294,395.0,422.4117647058824,474.70588235294116,484.7647058823529,502.52941176470586,544.5882352941177
56,67.63636363636364,314.4117647058824,331.0,408.1764705882353,432.6470588235294,496.1764705882353,488.47058823529414,530.4117647058823,564.1176470588234
57,70.45454545454545,254.0,336.11764705882354,421.47058823529414,432.29411764705884,511.6470588235294,479.94117647058823,547.7647058823529,557.0588235294117
58,76.63636363636364,385.47058823529414,355.88235294117646,438.11764705882354,461.88235294117646,547.7647058823529,513.7647058823529,594.2352941176471,620.8235294117648
59,77.27272727272727,346.1764705882353,361.88235294117646,459.88235294117646,472.4117647058824,543.8235294117646,545.1764705882352,579.0588235294117,611.7058823529412
60,86.72727272727273,296.1764705882353,374.6470588235294,479.05882352941177,495.52941176470586,560.8823529411765,557.4117647058823,594.6470588235294,680.2352941176471
61,84.36363636363636,348.52941176470586,381.2352941176471,486.5882352941176,523.8235294117648,581.6470588235294,605.2941176470588,619.3529411764706,646.0
62,86.0909090909091,308.4117647058824,397.2352941176471,502.4117647058824,537.4705882352941,638.9411764705883,604.8823529411765,632.7058823529412,657.2352941176471
63,88.54545454545455,323.05882352941177,406.29411764705884,522.6470588235294,541.3529411764706,597.0588235294117,606.7058823529412,655.1764705882352,703.8823529411765
64,93.54545454545455,389.0,424.05882352941177,543.8823529411765,580.8823529411765,660.5294117647059,630.2352941176471,687.0,701.1764705882352
65,95.54545454545455,343.2352941176471,442.6470588235294,547.5294117647059,579.1176470588235,640.6470588235294,644.4705882352941,670.0,709.3529411764706
66,99.72727272727273,360.70588235294116,454.70588235294116,564.4117647058823,575.1176470588235,655.0588235294117,659.9411764705883,722.0588235294117,782.7058823529412
67,101.36363636363636,366.1764705882353,463.1764705882353,579.5882352941177,618.7058823529412,658.8823529411765,647.1176470588235,703.6470588235294,778.1176470588235
68,106.0909090909091,381.47058823529414,479.11764705882354,607.5294117647059,648.529411764706,717.8823529411765,694.3529411764706,769.4705882352941,846.3529411764706
69,109.72727272727273,388.47058823529414,492.1764705882353,615.7058823529412,641.4705882352941,759.3529411764706,710.5882352941177,774.6470588235294,827.1176470588235
70,113.9090909090909,409.52941176470586,512.3529411764707,629.0,662.4705882352941,782.6470588235294,753.2352941176471,795.2352941176471,853.2352941176471
71,116.45454545454545,521.0588235294117,517.8235294117648,649.1764705882352,694.6470588235294,759.5294117647059,761.4705882352941,839.6470588235294,926.1764705882352
72,124.0,473.88235294117646,542.4705882352941,675.7058823529412,716.0588235294117,831.0,787.8235294117648,832.7058823529412,916.8823529411765
73,125.9090909090909,472.11764705882354,553.3529411764707,681.1764705882352,715.2352941176471,812.5294117647059,782.8823529411765,850.4117647058823,931.4117647058823
74,132.27272727272728,475.4117647058824,557.5882352941177,709.6470588235294,748.3529411764706,842.9411764705883,811.6470588235294,867.8235294117648,947.5882352941177
75,136.45454545454547,478.88235294117646,582.9999999999999,717.6470588235294,739.4117647058823,873.7647058823529,858.7647058823529,970.1764705882352,1002.8823529411765
76,147.63636363636363,487.94117647058823,592.5294117647059,749.5882352941177,785.5882352941177,902.7647058823529,922.8235294117648,939.5882352941177,973.2352941176471
